dashboard=http://127.0.0.1:8766
USDJPY side=hold confidence=0.07 reason=AI ensemble buy: probability 0.07 vs 0.00, gap 0.07, validation accuracy 71.7%, precision 100.0%, models 1, rows 211; RSI 61.2, ADX 10.9, ATR 1.8 pips, return_3 0.004%, volatility ratio 0.47; probability below 0.68
USDCHF side=hold confidence=0.32 reason=AI ensemble sell: probability 0.32 vs 0.00, gap 0.32, validation accuracy 66.2%, precision 85.5%, models 2, rows 214; RSI 52.1, ADX 18.1, ATR 2.4 pips, return_3 0.020%, volatility ratio 1.00; probability below 0.68
AUDUSD side=hold confidence=0.07 reason=AI ensemble buy: probability 0.07 vs 0.00, gap 0.07, validation accuracy 65.4%, precision 100.0%, models 2, rows 214; RSI 38.6, ADX 25.1, ATR 2.5 pips, return_3 -0.026%, volatility ratio 1.05; probability below 0.68
USDCAD side=hold confidence=0.32 reason=AI ensemble sell: probability 0.32 vs 0.00, gap 0.32, validation accuracy 84.6%, precision 91.7%, models 1, rows 205; RSI 60.7, ADX 35.5, ATR 3.0 pips, return_3 0.014%, volatility ratio 0.89; probability below 0.68
EURUSD side=hold confidence=0.63 reason=AI provisional sell: no strict validation-qualified models; probability 0.63 vs 0.19, gap 0.44, validation accuracy 16.8%, precision 16.4%, models 6, rows 214; RSI 43.2, ADX 31.6, ATR 2.9 pips, return_3 -0.042%, volatility ratio 0.86; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.47 reason=AI provisional buy: no strict validation-qualified models; probability 0.47 vs 0.46, gap 0.01, validation accuracy 40.1%, precision 92.6%, models 6, rows 214; RSI 45.8, ADX 20.0, ATR 4.0 pips, return_3 -0.041%, volatility ratio 1.07; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.09 reason=AI ensemble buy: probability 0.09 vs 0.00, gap 0.09, validation accuracy 71.7%, precision 100.0%, models 1, rows 211; RSI 55.5, ADX 10.9, ATR 1.8 pips, return_3 -0.001%, volatility ratio 0.59; probability below 0.68
USDCHF side=hold confidence=0.40 reason=AI ensemble sell: probability 0.40 vs 0.00, gap 0.40, validation accuracy 66.2%, precision 85.5%, models 2, rows 214; RSI 54.3, ADX 18.6, ATR 2.5 pips, return_3 0.029%, volatility ratio 0.99; probability below 0.68
AUDUSD side=hold confidence=0.14 reason=AI ensemble buy: probability 0.14 vs 0.00, gap 0.14, validation accuracy 65.4%, precision 100.0%, models 2, rows 214; RSI 35.2, ADX 25.9, ATR 2.7 pips, return_3 -0.048%, volatility ratio 1.06; probability below 0.68
USDCAD side=hold confidence=0.40 reason=AI ensemble sell: probability 0.40 vs 0.00, gap 0.40, validation accuracy 84.6%, precision 91.7%, models 1, rows 205; RSI 68.7, ADX 35.5, ATR 3.2 pips, return_3 0.039%, volatility ratio 0.93; probability below 0.68
EURUSD side=hold confidence=0.64 reason=AI provisional sell: no strict validation-qualified models; probability 0.64 vs 0.17, gap 0.47, validation accuracy 16.8%, precision 16.4%, models 6, rows 214; RSI 43.0, ADX 31.6, ATR 2.9 pips, return_3 -0.043%, volatility ratio 0.87; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.53 reason=AI provisional buy: no strict validation-qualified models; probability 0.53 vs 0.41, gap 0.12, validation accuracy 40.1%, precision 92.6%, models 6, rows 214; RSI 44.6, ADX 20.3, ATR 4.1 pips, return_3 -0.046%, volatility ratio 1.10; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.12 reason=AI ensemble buy: probability 0.12 vs 0.00, gap 0.12, validation accuracy 71.7%, precision 100.0%, models 1, rows 211; RSI 57.8, ADX 10.9, ATR 1.8 pips, return_3 0.001%, volatility ratio 0.53; probability below 0.68
USDCHF side=hold confidence=0.38 reason=AI ensemble sell: probability 0.38 vs 0.00, gap 0.38, validation accuracy 66.2%, precision 85.5%, models 2, rows 214; RSI 54.0, ADX 18.6, ATR 2.5 pips, return_3 0.028%, volatility ratio 0.99; probability below 0.68
AUDUSD side=hold confidence=0.14 reason=AI ensemble buy: probability 0.14 vs 0.00, gap 0.14, validation accuracy 65.4%, precision 100.0%, models 2, rows 214; RSI 29.7, ADX 26.4, ATR 2.8 pips, return_3 -0.096%, volatility ratio 1.21; probability below 0.68
USDCAD side=hold confidence=0.35 reason=AI ensemble sell: probability 0.35 vs 0.00, gap 0.35, validation accuracy 84.6%, precision 91.7%, models 1, rows 205; RSI 68.9, ADX 35.5, ATR 3.2 pips, return_3 0.039%, volatility ratio 0.93; probability below 0.68
EURUSD side=hold confidence=0.64 reason=AI provisional sell: no strict validation-qualified models; probability 0.64 vs 0.10, gap 0.53, validation accuracy 17.7%, precision 17.5%, models 6, rows 214; RSI 41.7, ADX 30.6, ATR 2.8 pips, return_3 -0.049%, volatility ratio 0.87; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.50 reason=AI provisional sell: no strict validation-qualified models; probability 0.50 vs 0.29, gap 0.21, validation accuracy 27.6%, precision 18.3%, models 6, rows 214; RSI 43.6, ADX 20.0, ATR 3.9 pips, return_3 -0.041%, volatility ratio 1.05; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.04 reason=AI ensemble buy: probability 0.04 vs 0.00, gap 0.04, validation accuracy 69.8%, precision 100.0%, models 1, rows 211; RSI 63.8, ADX 10.9, ATR 1.7 pips, return_3 0.006%, volatility ratio 0.45; probability below 0.68
USDCHF side=hold confidence=0.36 reason=AI ensemble sell: probability 0.36 vs 0.00, gap 0.36, validation accuracy 62.7%, precision 73.0%, models 2, rows 214; RSI 56.3, ADX 18.1, ATR 2.4 pips, return_3 0.018%, volatility ratio 0.95; probability below 0.68
AUDUSD side=hold confidence=0.05 reason=AI ensemble buy: probability 0.05 vs 0.00, gap 0.05, validation accuracy 67.5%, precision 71.2%, models 2, rows 214; RSI 29.5, ADX 27.6, ATR 2.7 pips, return_3 -0.081%, volatility ratio 1.22; probability below 0.68
USDCAD side=hold confidence=0.32 reason=AI ensemble sell: probability 0.32 vs 0.22, gap 0.11, validation accuracy 84.6%, precision 90.9%, models 2, rows 205; RSI 71.0, ADX 36.7, ATR 3.1 pips, return_3 0.032%, volatility ratio 0.96; probability below 0.68
EURUSD side=hold confidence=0.36 reason=AI provisional sell: no strict validation-qualified models; probability 0.36 vs 0.25, gap 0.11, validation accuracy 17.7%, precision 17.5%, models 6, rows 214; RSI 36.2, ADX 31.7, ATR 3.1 pips, return_3 -0.075%, volatility ratio 0.95; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.43 reason=AI provisional sell: no strict validation-qualified models; probability 0.43 vs 0.36, gap 0.07, validation accuracy 27.6%, precision 18.3%, models 6, rows 214; RSI 42.9, ADX 20.4, ATR 4.1 pips, return_3 -0.044%, volatility ratio 1.05; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.04 reason=AI ensemble buy: probability 0.04 vs 0.00, gap 0.04, validation accuracy 69.8%, precision 100.0%, models 1, rows 211; RSI 64.3, ADX 11.1, ATR 1.8 pips, return_3 0.006%, volatility ratio 0.45; probability below 0.68
USDCHF side=hold confidence=0.52 reason=AI ensemble sell: probability 0.52 vs 0.00, gap 0.52, validation accuracy 62.7%, precision 73.0%, models 2, rows 214; RSI 60.0, ADX 18.7, ATR 2.5 pips, return_3 0.035%, volatility ratio 0.96; probability below 0.68
AUDUSD side=hold confidence=0.09 reason=AI ensemble buy: probability 0.09 vs 0.00, gap 0.09, validation accuracy 67.5%, precision 71.2%, models 2, rows 214; RSI 27.0, ADX 28.2, ATR 3.0 pips, return_3 -0.108%, volatility ratio 1.21; probability below 0.68
USDCAD side=hold confidence=0.40 reason=AI ensemble sell: probability 0.40 vs 0.10, gap 0.30, validation accuracy 84.6%, precision 90.9%, models 2, rows 205; RSI 75.2, ADX 37.5, ATR 3.4 pips, return_3 0.054%, volatility ratio 0.97; probability below 0.68
EURUSD side=hold confidence=0.41 reason=AI provisional sell: no strict validation-qualified models; probability 0.41 vs 0.23, gap 0.17, validation accuracy 17.7%, precision 17.5%, models 6, rows 214; RSI 37.4, ADX 31.7, ATR 3.1 pips, return_3 -0.069%, volatility ratio 0.92; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.44 reason=AI provisional sell: no strict validation-qualified models; probability 0.44 vs 0.38, gap 0.06, validation accuracy 27.6%, precision 18.3%, models 6, rows 214; RSI 42.4, ADX 20.4, ATR 4.1 pips, return_3 -0.046%, volatility ratio 1.05; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.06 reason=AI ensemble buy: probability 0.06 vs 0.00, gap 0.06, validation accuracy 71.7%, precision 100.0%, models 1, rows 211; RSI 63.2, ADX 11.1, ATR 1.8 pips, return_3 0.005%, volatility ratio 0.45; probability below 0.68
USDCHF side=hold confidence=0.40 reason=AI ensemble sell: probability 0.40 vs 0.00, gap 0.40, validation accuracy 62.7%, precision 73.0%, models 2, rows 214; RSI 56.3, ADX 18.7, ATR 2.5 pips, return_3 0.018%, volatility ratio 0.95; probability below 0.68
AUDUSD side=hold confidence=0.13 reason=AI ensemble buy: probability 0.13 vs 0.00, gap 0.13, validation accuracy 67.5%, precision 71.2%, models 2, rows 214; RSI 27.5, ADX 28.2, ATR 3.0 pips, return_3 -0.102%, volatility ratio 1.21; probability below 0.68
USDCAD side=hold confidence=0.39 reason=AI ensemble sell: probability 0.39 vs 0.15, gap 0.24, validation accuracy 84.6%, precision 90.9%, models 2, rows 205; RSI 73.7, ADX 37.5, ATR 3.4 pips, return_3 0.045%, volatility ratio 0.94; probability below 0.68
exit success=True symbol=USDJPY profit=-0.25 reason=bot smart negative exit -0.25: no recovery after 2253s negative
EURUSD side=hold confidence=0.36 reason=AI provisional sell: no strict validation-qualified models; probability 0.36 vs 0.24, gap 0.11, validation accuracy 17.7%, precision 17.5%, models 6, rows 214; RSI 35.2, ADX 31.8, ATR 3.1 pips, return_3 -0.081%, volatility ratio 0.98; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.43 reason=AI provisional buy: no strict validation-qualified models; probability 0.43 vs 0.42, gap 0.01, validation accuracy 40.6%, precision 92.6%, models 6, rows 214; RSI 40.9, ADX 20.5, ATR 4.1 pips, return_3 -0.053%, volatility ratio 1.06; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.02 reason=AI ensemble buy: probability 0.02 vs 0.00, gap 0.02, validation accuracy 69.8%, precision 100.0%, models 1, rows 211; RSI 69.4, ADX 12.0, ATR 1.8 pips, return_3 0.013%, volatility ratio 0.61; probability below 0.68
USDCHF side=hold confidence=0.43 reason=AI ensemble sell: probability 0.43 vs 0.00, gap 0.43, validation accuracy 62.7%, precision 73.0%, models 2, rows 214; RSI 58.2, ADX 18.7, ATR 2.5 pips, return_3 0.026%, volatility ratio 0.95; probability below 0.68
AUDUSD side=hold confidence=0.16 reason=AI ensemble buy: probability 0.16 vs 0.00, gap 0.16, validation accuracy 67.5%, precision 71.2%, models 2, rows 214; RSI 27.3, ADX 28.2, ATR 3.0 pips, return_3 -0.105%, volatility ratio 1.21; probability below 0.68
USDCAD side=hold confidence=0.31 reason=AI ensemble sell: probability 0.31 vs 0.16, gap 0.15, validation accuracy 84.6%, precision 90.9%, models 2, rows 205; RSI 74.5, ADX 37.5, ATR 3.4 pips, return_3 0.050%, volatility ratio 0.95; probability below 0.68
EURUSD side=hold confidence=0.39 reason=AI provisional sell: no strict validation-qualified models; probability 0.39 vs 0.22, gap 0.17, validation accuracy 17.7%, precision 17.5%, models 6, rows 214; RSI 35.6, ADX 31.8, ATR 3.1 pips, return_3 -0.079%, volatility ratio 0.96; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.47 reason=AI provisional buy: no strict validation-qualified models; probability 0.47 vs 0.41, gap 0.06, validation accuracy 40.6%, precision 92.6%, models 6, rows 214; RSI 39.8, ADX 20.5, ATR 4.1 pips, return_3 -0.058%, volatility ratio 1.08; provisional validation accuracy below 0.45
USDJPY side=hold confidence=0.02 reason=AI ensemble buy: probability 0.02 vs 0.00, gap 0.02, validation accuracy 69.8%, precision 100.0%, models 1, rows 211; RSI 70.6, ADX 12.9, ATR 1.9 pips, return_3 0.015%, volatility ratio 0.68; probability below 0.68
USDCHF side=hold confidence=0.45 reason=AI ensemble sell: probability 0.45 vs 0.00, gap 0.45, validation accuracy 62.7%, precision 73.0%, models 2, rows 214; RSI 59.7, ADX 18.7, ATR 2.5 pips, return_3 0.034%, volatility ratio 0.96; probability below 0.68
AUDUSD side=hold confidence=0.19 reason=AI ensemble buy: probability 0.19 vs 0.00, gap 0.19, validation accuracy 67.5%, precision 71.2%, models 2, rows 214; RSI 27.3, ADX 28.2, ATR 3.0 pips, return_3 -0.105%, volatility ratio 1.21; probability below 0.68
USDCAD side=hold confidence=0.31 reason=AI ensemble sell: probability 0.31 vs 0.25, gap 0.05, validation accuracy 84.6%, precision 90.9%, models 2, rows 205; RSI 72.5, ADX 37.5, ATR 3.4 pips, return_3 0.039%, volatility ratio 0.94; probability below 0.68
EURUSD side=hold confidence=0.34 reason=AI provisional sell: no strict validation-qualified models; probability 0.34 vs 0.34, gap 0.00, validation accuracy 18.9%, precision 19.0%, models 6, rows 214; RSI 38.7, ADX 32.0, ATR 3.0 pips, return_3 -0.053%, volatility ratio 0.97; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.38 reason=AI ensemble buy: probability 0.38 vs 0.00, gap 0.38, validation accuracy 54.7%, precision 100.0%, models 1, rows 211; RSI 42.7, ADX 20.6, ATR 3.9 pips, return_3 -0.046%, volatility ratio 1.02; probability below 0.68
USDJPY side=hold confidence=0.01 reason=AI ensemble buy: probability 0.01 vs 0.00, gap 0.01, validation accuracy 67.9%, precision 100.0%, models 1, rows 211; RSI 70.7, ADX 14.7, ATR 1.9 pips, return_3 0.011%, volatility ratio 0.63; probability below 0.68
USDCHF side=hold confidence=0.34 reason=AI ensemble sell: probability 0.34 vs 0.00, gap 0.34, validation accuracy 65.4%, precision 76.4%, models 2, rows 214; RSI 56.4, ADX 18.8, ATR 2.4 pips, return_3 0.016%, volatility ratio 0.96; probability below 0.68
AUDUSD side=hold confidence=0.59 reason=AI provisional sell: no strict validation-qualified models; probability 0.59 vs 0.08, gap 0.51, validation accuracy 42.9%, precision 29.4%, models 6, rows 214; RSI 27.8, ADX 29.6, ATR 2.8 pips, return_3 -0.095%, volatility ratio 1.26; provisional validation accuracy below 0.45
USDCAD side=hold confidence=0.44 reason=AI ensemble sell: probability 0.44 vs 0.23, gap 0.21, validation accuracy 84.6%, precision 91.4%, models 2, rows 205; RSI 68.3, ADX 38.4, ATR 3.3 pips, return_3 0.032%, volatility ratio 0.95; probability below 0.68
EURUSD side=hold confidence=0.44 reason=AI provisional sell: no strict validation-qualified models; probability 0.44 vs 0.29, gap 0.14, validation accuracy 18.9%, precision 19.0%, models 6, rows 214; RSI 35.9, ADX 32.0, ATR 3.0 pips, return_3 -0.062%, volatility ratio 0.95; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.48 reason=AI ensemble buy: probability 0.48 vs 0.00, gap 0.48, validation accuracy 54.7%, precision 100.0%, models 1, rows 211; RSI 41.9, ADX 20.6, ATR 3.9 pips, return_3 -0.048%, volatility ratio 1.01; probability below 0.68
USDJPY side=hold confidence=0.01 reason=AI ensemble buy: probability 0.01 vs 0.00, gap 0.01, validation accuracy 67.9%, precision 100.0%, models 1, rows 211; RSI 72.2, ADX 14.7, ATR 1.9 pips, return_3 0.014%, volatility ratio 0.64; probability below 0.68
USDCHF side=hold confidence=0.41 reason=AI ensemble sell: probability 0.41 vs 0.00, gap 0.41, validation accuracy 65.4%, precision 76.4%, models 2, rows 214; RSI 59.1, ADX 18.8, ATR 2.4 pips, return_3 0.026%, volatility ratio 0.95; probability below 0.68
AUDUSD side=hold confidence=0.55 reason=AI provisional sell: no strict validation-qualified models; probability 0.55 vs 0.07, gap 0.48, validation accuracy 42.9%, precision 29.4%, models 6, rows 214; RSI 26.1, ADX 29.6, ATR 2.9 pips, return_3 -0.113%, volatility ratio 1.24; provisional validation accuracy below 0.45
USDCAD side=hold confidence=0.36 reason=AI ensemble sell: probability 0.36 vs 0.19, gap 0.16, validation accuracy 84.6%, precision 91.4%, models 2, rows 205; RSI 70.9, ADX 38.4, ATR 3.3 pips, return_3 0.037%, volatility ratio 0.91; probability below 0.68
EURUSD side=hold confidence=0.39 reason=AI provisional sell: no strict validation-qualified models; probability 0.39 vs 0.28, gap 0.11, validation accuracy 18.9%, precision 19.0%, models 6, rows 214; RSI 38.4, ADX 32.0, ATR 3.0 pips, return_3 -0.054%, volatility ratio 0.97; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.55 reason=AI ensemble buy: probability 0.55 vs 0.00, gap 0.55, validation accuracy 54.7%, precision 100.0%, models 1, rows 211; RSI 40.7, ADX 20.6, ATR 3.9 pips, return_3 -0.053%, volatility ratio 1.00; probability below 0.68
USDJPY side=hold confidence=0.01 reason=AI ensemble buy: probability 0.01 vs 0.00, gap 0.01, validation accuracy 67.9%, precision 100.0%, models 1, rows 211; RSI 71.8, ADX 14.7, ATR 1.9 pips, return_3 0.013%, volatility ratio 0.63; probability below 0.68
USDCHF side=hold confidence=0.42 reason=AI ensemble sell: probability 0.42 vs 0.00, gap 0.42, validation accuracy 65.4%, precision 76.4%, models 2, rows 214; RSI 59.8, ADX 18.8, ATR 2.4 pips, return_3 0.030%, volatility ratio 0.95; probability below 0.68
AUDUSD side=hold confidence=0.52 reason=AI provisional sell: no strict validation-qualified models; probability 0.52 vs 0.12, gap 0.39, validation accuracy 42.9%, precision 29.4%, models 6, rows 214; RSI 27.2, ADX 29.6, ATR 2.9 pips, return_3 -0.101%, volatility ratio 1.25; provisional validation accuracy below 0.45
USDCAD side=hold confidence=0.32 reason=AI ensemble sell: probability 0.32 vs 0.20, gap 0.12, validation accuracy 84.6%, precision 91.4%, models 2, rows 205; RSI 71.7, ADX 38.4, ATR 3.3 pips, return_3 0.038%, volatility ratio 0.90; probability below 0.68
EURUSD side=hold confidence=0.46 reason=AI provisional sell: no strict validation-qualified models; probability 0.46 vs 0.25, gap 0.21, validation accuracy 18.9%, precision 19.0%, models 6, rows 214; RSI 37.0, ADX 32.0, ATR 3.0 pips, return_3 -0.058%, volatility ratio 0.96; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.55 reason=AI ensemble buy: probability 0.55 vs 0.00, gap 0.55, validation accuracy 54.7%, precision 100.0%, models 1, rows 211; RSI 40.8, ADX 20.6, ATR 3.9 pips, return_3 -0.052%, volatility ratio 1.00; probability below 0.68
USDJPY side=hold confidence=0.01 reason=AI ensemble buy: probability 0.01 vs 0.00, gap 0.01, validation accuracy 67.9%, precision 100.0%, models 1, rows 211; RSI 72.5, ADX 14.7, ATR 1.9 pips, return_3 0.014%, volatility ratio 0.65; probability below 0.68
USDCHF side=hold confidence=0.41 reason=AI ensemble sell: probability 0.41 vs 0.00, gap 0.41, validation accuracy 65.4%, precision 76.4%, models 2, rows 214; RSI 60.1, ADX 18.8, ATR 2.5 pips, return_3 0.031%, volatility ratio 0.95; probability below 0.68
AUDUSD side=hold confidence=0.46 reason=AI provisional sell: no strict validation-qualified models; probability 0.46 vs 0.15, gap 0.31, validation accuracy 42.9%, precision 29.4%, models 6, rows 214; RSI 26.7, ADX 29.6, ATR 2.9 pips, return_3 -0.106%, volatility ratio 1.24; provisional validation accuracy below 0.45
USDCAD side=hold confidence=0.30 reason=AI ensemble sell: probability 0.30 vs 0.23, gap 0.06, validation accuracy 84.6%, precision 91.4%, models 2, rows 205; RSI 70.9, ADX 38.2, ATR 3.3 pips, return_3 0.037%, volatility ratio 0.91; probability below 0.68
EURUSD side=hold confidence=0.49 reason=AI provisional sell: no strict validation-qualified models; probability 0.49 vs 0.23, gap 0.26, validation accuracy 18.9%, precision 19.0%, models 6, rows 214; RSI 35.9, ADX 32.0, ATR 3.0 pips, return_3 -0.062%, volatility ratio 0.95; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.60 reason=AI ensemble buy: probability 0.60 vs 0.00, gap 0.60, validation accuracy 54.7%, precision 100.0%, models 1, rows 211; RSI 39.8, ADX 20.8, ATR 4.0 pips, return_3 -0.057%, volatility ratio 1.00; probability below 0.68
USDJPY side=hold confidence=0.02 reason=AI ensemble buy: probability 0.02 vs 0.00, gap 0.02, validation accuracy 67.9%, precision 100.0%, models 1, rows 211; RSI 73.5, ADX 14.7, ATR 1.9 pips, return_3 0.016%, volatility ratio 0.69; probability below 0.68
USDCHF side=hold confidence=0.43 reason=AI ensemble sell: probability 0.43 vs 0.00, gap 0.43, validation accuracy 65.4%, precision 76.4%, models 2, rows 214; RSI 60.9, ADX 18.8, ATR 2.5 pips, return_3 0.035%, volatility ratio 0.95; probability below 0.68
AUDUSD side=hold confidence=0.46 reason=AI provisional sell: no strict validation-qualified models; probability 0.46 vs 0.16, gap 0.30, validation accuracy 42.9%, precision 29.4%, models 6, rows 214; RSI 25.0, ADX 29.7, ATR 3.0 pips, return_3 -0.126%, volatility ratio 1.24; provisional validation accuracy below 0.45
USDCAD side=hold confidence=0.24 reason=AI ensemble sell: probability 0.24 vs 0.19, gap 0.05, validation accuracy 84.6%, precision 91.4%, models 2, rows 205; RSI 73.8, ADX 38.2, ATR 3.4 pips, return_3 0.046%, volatility ratio 0.86; probability below 0.68
EURUSD side=hold confidence=0.41 reason=AI provisional buy: no strict validation-qualified models; probability 0.41 vs 0.27, gap 0.14, validation accuracy 47.8%, precision 41.8%, models 6, rows 214; RSI 35.0, ADX 32.2, ATR 2.9 pips, return_3 -0.037%, volatility ratio 0.96; probability below 0.78
GBPUSD side=hold confidence=0.48 reason=AI ensemble buy: probability 0.48 vs 0.11, gap 0.37, validation accuracy 54.7%, precision 100.0%, models 2, rows 214; RSI 40.3, ADX 21.0, ATR 3.8 pips, return_3 -0.016%, volatility ratio 1.00; probability below 0.68
USDJPY side=hold confidence=0.01 reason=AI ensemble buy: probability 0.01 vs 0.00, gap 0.01, validation accuracy 66.0%, precision 100.0%, models 1, rows 211; RSI 72.9, ADX 16.5, ATR 1.8 pips, return_3 0.014%, volatility ratio 0.70; probability below 0.68
USDCHF side=hold confidence=0.27 reason=AI ensemble buy: probability 0.27 vs 0.24, gap 0.03, validation accuracy 77.8%, precision 66.7%, models 3, rows 214; RSI 59.8, ADX 18.9, ATR 2.4 pips, return_3 0.020%, volatility ratio 0.93; probability below 0.68
AUDUSD side=hold confidence=0.27 reason=AI ensemble sell: probability 0.27 vs 0.00, gap 0.27, validation accuracy 79.6%, precision 71.4%, models 1, rows 214; RSI 26.1, ADX 31.4, ATR 2.8 pips, return_3 -0.041%, volatility ratio 1.25; probability below 0.68
USDCAD side=hold confidence=0.29 reason=AI ensemble sell: probability 0.29 vs 0.25, gap 0.04, validation accuracy 84.6%, precision 91.2%, models 2, rows 205; RSI 74.4, ADX 38.8, ATR 3.2 pips, return_3 0.018%, volatility ratio 0.87; probability below 0.68
EURUSD side=hold confidence=0.39 reason=AI provisional buy: no strict validation-qualified models; probability 0.39 vs 0.29, gap 0.10, validation accuracy 47.8%, precision 41.8%, models 6, rows 214; RSI 36.0, ADX 32.2, ATR 2.9 pips, return_3 -0.032%, volatility ratio 0.97; probability below 0.78
GBPUSD side=hold confidence=0.49 reason=AI ensemble buy: probability 0.49 vs 0.14, gap 0.35, validation accuracy 54.7%, precision 100.0%, models 2, rows 214; RSI 45.3, ADX 20.6, ATR 4.0 pips, return_3 -0.001%, volatility ratio 1.05; probability below 0.68
USDJPY side=hold confidence=0.01 reason=AI ensemble buy: probability 0.01 vs 0.00, gap 0.01, validation accuracy 66.0%, precision 100.0%, models 1, rows 211; RSI 70.1, ADX 16.5, ATR 1.8 pips, return_3 0.012%, volatility ratio 0.73; probability below 0.68
USDCHF side=hold confidence=0.32 reason=AI ensemble buy: probability 0.32 vs 0.23, gap 0.09, validation accuracy 79.6%, precision 66.7%, models 3, rows 214; RSI 57.5, ADX 18.9, ATR 2.4 pips, return_3 0.013%, volatility ratio 0.94; probability below 0.68
AUDUSD side=hold confidence=0.23 reason=AI ensemble sell: probability 0.23 vs 0.00, gap 0.23, validation accuracy 81.5%, precision 71.4%, models 1, rows 214; RSI 33.7, ADX 31.1, ATR 3.0 pips, return_3 -0.007%, volatility ratio 1.33; probability below 0.68
USDCAD side=hold confidence=0.37 reason=AI ensemble buy: probability 0.37 vs 0.32, gap 0.05, validation accuracy 80.8%, precision 66.7%, models 2, rows 205; RSI 71.5, ADX 38.9, ATR 3.3 pips, return_3 0.010%, volatility ratio 0.92; probability below 0.68
EURUSD side=hold confidence=0.39 reason=AI provisional buy: no strict validation-qualified models; probability 0.39 vs 0.33, gap 0.06, validation accuracy 47.8%, precision 41.8%, models 6, rows 214; RSI 41.9, ADX 31.2, ATR 3.1 pips, return_3 -0.015%, volatility ratio 1.03; probability below 0.78
GBPUSD side=hold confidence=0.46 reason=AI ensemble buy: probability 0.46 vs 0.16, gap 0.30, validation accuracy 54.7%, precision 100.0%, models 2, rows 214; RSI 47.7, ADX 20.3, ATR 4.1 pips, return_3 0.007%, volatility ratio 1.09; probability below 0.68
USDJPY side=hold confidence=0.02 reason=AI ensemble buy: probability 0.02 vs 0.00, gap 0.02, validation accuracy 66.0%, precision 100.0%, models 1, rows 211; RSI 60.7, ADX 15.2, ATR 1.9 pips, return_3 0.004%, volatility ratio 0.96; probability below 0.68
USDCHF side=hold confidence=0.62 reason=AI ensemble buy: probability 0.62 vs 0.22, gap 0.40, validation accuracy 79.6%, precision 66.7%, models 3, rows 214; RSI 49.5, ADX 17.6, ATR 2.6 pips, return_3 -0.018%, volatility ratio 1.07; probability below 0.68
AUDUSD side=hold confidence=0.21 reason=AI ensemble sell: probability 0.21 vs 0.00, gap 0.21, validation accuracy 81.5%, precision 71.4%, models 1, rows 214; RSI 37.7, ADX 30.0, ATR 3.1 pips, return_3 0.013%, volatility ratio 1.39; probability below 0.68
USDCAD side=hold confidence=0.51 reason=AI ensemble buy: probability 0.51 vs 0.25, gap 0.26, validation accuracy 80.8%, precision 66.7%, models 2, rows 205; RSI 68.7, ADX 38.9, ATR 3.4 pips, return_3 0.005%, volatility ratio 0.96; probability below 0.68
EURUSD side=hold confidence=0.41 reason=AI provisional sell: no strict validation-qualified models; probability 0.41 vs 0.32, gap 0.09, validation accuracy 39.1%, precision 16.5%, models 6, rows 214; RSI 49.4, ADX 30.3, ATR 3.3 pips, return_3 0.013%, volatility ratio 1.20; provisional validation accuracy below 0.45
GBPUSD side=hold confidence=0.43 reason=AI ensemble buy: probability 0.43 vs 0.23, gap 0.21, validation accuracy 54.7%, precision 100.0%, models 2, rows 214; RSI 54.6, ADX 19.6, ATR 4.4 pips, return_3 0.036%, volatility ratio 1.27; probability below 0.68
USDJPY side=hold confidence=0.05 reason=AI ensemble buy: probability 0.05 vs 0.00, gap 0.05, validation accuracy 67.9%, precision 100.0%, models 1, rows 211; RSI 45.4, ADX 14.4, ATR 2.1 pips, return_3 -0.014%, volatility ratio 1.43; probability below 0.68
USDCHF side=buy confidence=0.88 reason=AI ensemble buy: probability 0.93 vs 0.15, gap 0.78, validation accuracy 79.6%, precision 66.7%, models 3, rows 214; RSI 38.7, ADX 18.9, ATR 2.9 pips, return_3 -0.079%, volatility ratio 1.37; technical confirmation disagrees
AUDUSD side=hold confidence=0.20 reason=AI ensemble sell: probability 0.20 vs 0.00, gap 0.20, validation accuracy 81.5%, precision 71.4%, models 1, rows 214; RSI 46.1, ADX 28.4, ATR 3.4 pips, return_3 0.064%, volatility ratio 1.53; probability below 0.68
